Id,SalePrice
1952,74205.37226325576
2719,207156.42006112775
2921,89882.16221064399
1966,129964.63756531524
292,113268.85673596966
1204,220950.50414581527
1829,240265.86957605276
2419,200847.53154097823
391,176381.8045910336
798,123552.5022135945
481,199581.12207050947
193,210624.43875715858
555,120959.27658681711
899,61823.70035318262
2357,194242.06509527634
328,114409.02293205634
1356,125179.16178297927
1154,103447.45636105537
1730,181192.02056667372
2249,146999.5446590155
1119,273537.9402735045
2856,116034.01064085774
1394,140578.43261740077
2587,125480.46029468393
61,302542.11283286405
2661,218515.83314503916
2711,127896.24895110936
1147,189561.14734230237
757,148295.53781854152
2623,82952.22630277649
2378,162121.51304641622
1413,159068.71783273923
1722,238850.1786377509
1112,221057.87374912063
1623,190241.80960651045
1201,196053.69074689713
1513,111302.3762405056
957,237225.54254243616
1171,269142.586621779
1145,204810.13900408172
2726,230945.05807508435
703,166355.6269195499
760,57552.12596383621
1964,131601.43018670334
2512,201557.48744022707
159,164281.7456241732
1281,195288.58512510476
468,177458.81514782575
290,120892.77370076161
665,98796.020278699
1463,270418.0212354101
1792,235656.42193236528
923,129996.53737514163
500,299204.52369513595
1408,146301.77956941887
331,56226.20447916142
170,145828.54041527817
2192,72657.81918393122
2571,284503.5462827871
2314,169782.2468998977
2647,87313.29236736242
422,364470.94518657424
2457,311035.33256471367
1838,208679.27891993267
2805,252679.3304519283
1645,171099.83440059936
1711,297307.2214137926
2825,247081.28980617528
322,316256.69604772236
2103,281864.81062651845
342,125411.21192672383
600,94180.38580798334
488,196488.47596546612
1725,303788.0216509863
2246,266918.3646862665
2847,167570.70957989013
806,246475.97282845108
530,232107.0963080069
963,185804.56058907113
2678,60959.17547174357
171,83074.03641266935
2401,373895.19522054656
805,219011.01568707754
2259,269022.82123856014
1748,189400.73990395572
1361,144276.02428640425
1677,152827.8923650505
1406,154330.93178513017
2322,226842.16890467727
688,196645.7203987965
143,130653.02320682793
804,211953.71735797543
1214,180969.03007377102
2828,172523.27031308413
1999,205607.5953201698
2467,205924.09936391586
2665,181394.70458478574
1538,343841.1589094915
398,102402.19683113252
2822,130111.78197148349
2157,160809.98730400507
1856,164581.8340746113
1269,108046.24006608431
2570,113513.68848479702
2320,252370.1656127856
1517,131693.16416829266
2304,114298.7303137593
1312,102257.08086802345
2012,138426.99299077992
506,213383.58085916936
2865,186029.94723558007
2367,140318.92314469442
554,114340.94175756327
238,127309.29573705397
1954,105705.94471325818
2488,173665.1623126804
2291,93499.34495256282
1969,97835.17211675574
2725,162483.16574491234
1482,160433.29875381244
2763,228948.16166210477
503,242070.37117563048
1584,244120.979635312
1531,154885.8529609074
2210,190894.19009998627
459,304235.9257455482
556,140151.49778812332
1347,151499.8829044483
1290,78290.86575301504
1388,96787.62347948574
1571,172039.62054442288
2754,210531.08501913585
765,127843.25762640988
2494,116212.5459980052
2870,188080.99143917044
7,228390.64042770537
1114,243842.12293219427
2418,286787.4472812433
291,128855.50507243443
18,325198.09736226895
39,324226.00121513684
1001,252916.08564039483
2442,247785.16560392384
616,117201.05521276942
2680,45551.448387040524
1414,111566.25573934498
289,124151.20169138187
40,274154.2587533784
860,127530.58816725039
409,143315.50855679717
673,153124.045885592
2427,195539.93265046785
2036,207394.550450237
2564,140696.48874628288
642,208398.49995721527
1008,189692.8822039191
1908,176037.28241906897
2519,208351.7692737144
1369,105999.73416238069
2855,170028.48362382245
712,82766.3433304918
1943,97852.11745470297
1958,137493.44232867728
107,175684.36807551328
2295,184617.53316836315
704,95714.91068901564
676,115337.40559923952
259,190912.05170001765
93,279641.6454447773
106,239489.66838031122
2315,187066.62745442148
1050,109258.73269484821
1095,200137.2117716251
2709,147302.76059889956
758,182098.04384088563
1496,169280.83270549565
2370,152054.67164594587
2458,272451.1346265387
2733,120423.40573120047
161,288499.4025569048
726,177449.77147915144
845,215767.55419123732
947,259170.40881303628
2232,120687.55524550588
2563,141130.22721549193
2299,144023.8775913245
211,97459.00178414513
605,194053.9193934917
1478,224348.20328207337
2247,268267.16349403444
2274,192501.2865750927
2869,195002.13814478554
967,229589.62926152744
2656,98887.6533164205
667,260055.5086729019
1042,142375.36617762013
2023,165802.38750183955
2447,367024.8941358209
2055,127726.62236475851
2275,277127.1023350002
2204,171535.88470096258
1563,254092.38896877738
483,219199.6232808123
796,129512.2237769824
1526,149383.42200331646
2042,176095.75933745783
442,311031.3335657788
1693,299386.07265104074
1468,216858.86253435048
1430,178991.73295965907
2605,183879.01988731162
1529,186488.81738131982
335,135290.3127337685
1287,146245.0151221098
31,131312.5143224576
1785,262762.57194015384
82,174473.15081494278
2620,112262.59733062494
252,217052.80845697108
721,47416.30756276194
2165,188507.51313372795
2316,177673.5448079065
775,128900.68356992234
1558,94167.77314886195
17,230252.59462971217
1022,232989.1415052642
925,106799.88341543055
438,284226.59381550783
1270,140402.34808549657
1272,116059.46143170842
215,129365.33449790673
266,229911.377353834
2402,264014.3088952168
1250,121087.63028562814
1984,145664.66047356557
1279,146566.758986064
377,263204.08472992596
1252,145191.97059325944
2156,272764.1453425223
499,329049.37831293046
1374,106071.33168697054
2898,252411.6577496063
401,101341.23102925462
2721,185568.65562950075
2078,240259.97709990968
2589,113822.01885913056
1946,237959.30113730114
1334,133841.34072028566
2781,242694.8278588208
431,351245.928059872
576,208346.61785325874
1474,221822.18126878282
2254,155217.72572848317
2155,291397.8047374992
885,106398.213468123
643,136630.77033900516
1944,129652.52609832608
480,204897.5701425951
2845,99032.33205651585
2387,296610.47227356816
2407,215012.0991669288
2527,178534.55359198013
2514,171623.16241611703
629,185404.89856129908
80,213018.4519349262
1876,133631.25826030783
1546,138985.5680536558
2518,170161.37983238907
2347,167995.23452857533
783,164592.37253106805
1322,44980.699396207
194,60267.87426384911
1770,290889.4814342982
2143,133953.7164686597
1229,220607.3860142785
511,282848.9834431128
46,218430.45412697247
1348,181701.71194122033
2465,204307.79449423426
387,238522.83946556225
873,220928.50710946508
1918,113669.50408565137
2764,235338.47205952904
2184,124210.34575866675
934,155469.06653213198
1920,128782.27267403086
2631,162709.5552250282
1768,476729.20790431346
2040,117304.20394246955
1749,221322.9611900146
834,216212.46323227207
1457,251997.76393810846
79,126158.09584266949
2302,111377.7945537162
1817,128981.39216153021
2755,256050.58683492453
359,172002.76987822424
2059,111918.36107022315
2092,251312.20304843434
2516,243888.11528095393
150,106963.27263730508
1656,155474.5226128155
83,99917.37095841882
2411,186021.09446237911
795,67861.55210264074
2312,248360.9091276417
2917,74689.9416273241
1624,192093.7944809948
2215,291209.89151996723
1211,145230.15377856488
1485,163034.09145432618
1024,189011.55504725524
570,201898.58328151307
2874,140858.29074659222
700,165568.2675635831
2756,223061.10111373337
2022,189941.92120080418
583,224475.1877111185
2392,311400.3130890338
2424,211593.49426205526
212,106265.36021623248
736,126181.32932210411
1610,175232.73370496067
890,113215.7576562434
467,179201.3927247785
578,254042.09052644367
1747,187240.22325294605
1149,171955.4344364882
2758,225875.07942941412
857,129688.93379228539
2219,264990.44393177656
733,110058.36049633706
2909,118867.07223811583
1798,269848.19708720036
235,107001.30144615192
2366,149441.60338744917
1027,136031.9070422165
1195,138255.7095012248
1303,2006.5674719249364
148,195843.92496940307
608,153852.80416225526
2515,192355.89554115827
821,280945.1511309857
2500,278224.54632947245
745,116853.44844477251
741,137306.45144080278
1611,123002.32583032805
2532,112686.49604126555
1081,232208.89837404666
1692,361320.8371832664
2520,194907.87739101332
276,122305.4196670528
1992,129308.71636604937
663,-1478.5597983079497
418,150349.636902377
1733,192350.74100204743
2359,161580.88044605753
253,210491.09448272502
1518,163105.93333056476
2035,138067.06855995674
2919,74142.38765652152
1540,222376.4589899138
2120,152887.16289594094
1674,185655.8117726317
256,156363.52076172875
2361,88091.81350869639
978,69096.42186044692
2280,167310.8413225785
2095,233246.489164019
1709,306277.3989028584
2801,233613.61708747316
1246,95564.01390202693
2373,135551.30664582457
1055,277960.9357174656
2017,117266.68162389263
1099,313692.8113392135
1344,96068.52413323848
835,173502.27748755412
1117,229120.11852426035
2043,73460.66702353512
2085,128722.20640282147
410,165493.8954918303
2650,126674.47877999581
2867,166885.39367175358
1668,114174.06515300577
1161,187868.1207022071
2122,174681.55433050706
2539,139044.19079168187
1047,149753.39702114952
1445,118337.74779888825
541,132876.50616538012
569,230916.63326918404
1276,127144.34006043337
918,150617.65588439605
326,172683.85067602387
1936,120706.72776273428
895,83208.75220492389
257,141723.99989682063
1241,184652.11993627553
1545,129745.4539324739
1189,181347.08465741994
270,161370.26186212874
2066,215301.41489628633
693,115787.09026604355
1259,171904.9132693177
2916,155609.71034165844
2321,283504.2091077985
1977,96259.75058851787
1895,167489.36485770973
1240,159638.3483615464
85,150315.45046000415
1823,112446.89777668705
825,281463.24022934656
110,220056.0690227626
697,128789.01455787919
2297,89834.96737856348
1231,140204.62107148068
1355,137039.85654475563
968,324714.0475645922
584,218856.15882909112
1315,119054.21264163288
1606,138033.21580910636
206,113202.23707382637
1685,312002.297330179
2016,133468.1008142538
869,219124.05763536203
2135,122918.7309854338
2346,172602.26887067594
2430,231581.42619398818
2198,83162.18988454039
2652,119514.20028674207
27,100758.7620218785
241,182502.26034356654
906,114399.36214528349
1506,100397.45598968235
2098,329972.5507173147
1435,216257.50076553924
2213,117815.81787393964
1274,140010.7935806401
743,6475.257201568922
1737,208112.9194265965
2797,277941.958428015
2185,71015.22306535533
58,187971.76731800917
830,209841.79924544413
808,148116.40455625532
680,159835.81383300875
1153,108968.46645297506
1291,152011.715706978
1818,195278.81252999743
2161,201783.1454073754
1883,131400.70780198788
350,309258.61817007954
2473,154678.6052649857
295,203990.8383077276
293,201990.9959907094
859,110326.7483091033
288,46513.17620257544
1578,150919.5373926654
102,223224.9870767796
2831,194877.40753774694
1030,182032.68439189973
2551,133226.96770248772
1286,147076.13930610986
958,289198.44857587223
776,125978.17007050151
72,198979.64091804228
2263,263472.77447049716
1866,153815.6696187146
2876,53578.73199995747
2146,269677.63892137236
103,190157.0491085588
1500,172056.79444411746
492,187607.16203782894
167,136560.32372680376
2597,112975.45045406814
2685,101192.31759116356
1035,152918.48378061014
1220,35249.74682561704
2602,143638.4984359662
2159,219501.1580838838
695,166871.16382524045
1109,248357.73696861835
640,197522.00968275685
1652,164014.6286791726
2090,191348.16763293068
1188,203206.6291595595
2345,237173.44350060192
1059,351118.1907946584
2751,247092.22264410858
128,217842.7934910562
1523,170349.536354939
2925,157417.99783682963
2145,303652.85780565906
1121,234705.90752170025
566,292754.1794496644
565,223972.9761279407
1331,128563.2762210737
2928,115135.26393178338
156,150184.06211163197
797,159031.59870807314
327,91690.75358160352
2859,140413.69154744106
1453,103316.32378771738
1762,327182.1064072689
1868,210565.66911808657
1760,188149.37208394823
1113,264313.9444250199
1812,191705.72276626062
117,172193.4417371715
1142,218243.52213433012
2342,325854.5143316209
927,119112.30606934801
2478,199581.48119649687
655,56676.20191805181
2064,111076.93472100864
369,222885.41625095718
2239,121045.2049441468
2732,209440.31641512597
1653,169738.24788346398
959,215165.34915192588
2395,301648.33059778856
1412,95176.48565128166
271,260477.49822853506
1484,162903.47422119137
1497,138677.2918179147
552,178913.90783674293
2,114859.11622052407
1855,288443.9792186257
4,242901.89327508002
2292,157424.20619153697
134,136410.1123574262
646,105135.41987272492
42,313489.07172852755
532,224973.6715133926
713,96860.4212557904
2561,127399.57116353186
2360,124940.95791322528
1333,126342.04528903775
1407,197028.62927405676
2892,263654.75952777686
574,251828.5060275928
1227,186148.5120826997
2591,232533.50753769488
1476,229509.27615832188
1125,286893.22776981466
1446,127109.69643697073
408,127079.8916376417
1101,289377.30659656296
2251,190326.0135003468
373,206858.7895870679
2554,105558.34848409961
2382,273353.2334423992
1985,71382.94081125781
519,233767.34050381812
1093,209134.28993537463
864,266716.72818090254
2889,155511.11563191772
2308,207482.27376775653
986,152111.0952512168
1302,149466.23258945998
585,159834.25040476816
2708,153412.17652270664
147,130524.00702913362
1441,222860.22432209481
383,168524.53341580788
285,169116.04771033023
181,115934.39388823695
358,169937.59160598647
780,187691.41993435938
258,209539.0733677647
1865,234492.26077304292
692,141861.4049007541
2902,300529.5992254652
508,285195.53013020265
2638,148877.99545029993
36,164522.19349823077
611,182948.68997710384
2281,112082.3748491793
1678,151976.10772112664
1696,372016.4836425213
1557,81839.88883446227
2180,155692.24564991752
1726,237204.66005321383
951,137181.65796629246
267,233743.9265855071
2706,135926.93349444657
2221,211719.7274462853
1357,175468.34306635242
2901,292315.38764258893
347,197580.9012863331
2164,199094.63458735147
1586,297561.3107084483
360,172462.55824100296
1769,226887.6922516909
2617,171201.23923497018
1879,170893.33552994207
991,211660.3160404507
1535,114748.84627793264
1191,168098.24254034227
1579,220306.46754669282
1882,142734.1080843273
1510,116547.11797247943
2196,162372.67299725045
1845,194048.51348584378
2336,343685.5132168869
942,93917.20090035
861,117021.21476027253
2555,87221.95282031922
1392,136576.3415404118
2099,281864.81062651845
1543,141876.68691357877
948,253038.72217317251
1239,155147.41037210147
22,181869.70288220118
2796,258062.10032544145
2747,174463.40899064252
92,298643.15976380394
210,158134.67614591494
1858,217669.95646969043
2228,199021.17227014038
447,239154.73596264864
827,242528.0621828949
1649,233502.7278994706
682,133116.06840759632
2698,121369.26592363231
494,187603.3418882005
214,95054.24481587973
2441,248881.83230499807
2679,102699.36438980815
1336,125375.35781962052
465,197374.5672913273
1524,125781.80303467577
2543,115962.60020655091
631,127361.9584764461
2452,307754.1420731228
228,168907.88652319578
126,171490.32251817896
1092,219161.61198452907
1122,213774.07888650522
932,214040.13352891942
1980,87203.37088551233
2171,98834.56595608732
551,167342.003541084
2768,171128.43800856546
2056,109814.69939478766
1159,346756.35128572
2645,127710.66634904128
1174,196586.24317365582
2266,215073.5830384842
2462,337387.5794345911
1219,135432.8051256542
2922,203467.55050836015
118,151494.2804243518
474,192942.9221484086
2576,167526.41640249384
872,269662.5810519799
1077,239653.772523263
1536,136560.08365142997
1150,114086.26013158238
2341,287287.4221570757
1931,136396.47500490537
2785,114855.91645186464
2538,119271.75622659945
597,228078.59162303642
464,207407.24310920993
233,209778.1443536894
2169,118490.59352564439
2123,167212.17304017814
1867,178538.58655187278
137,266240.1460800681
515,224978.5741328299
933,141642.24855306745
2784,182269.17394629237
972,186169.7212650436
599,167960.6625696798
2614,128138.93343360513
2582,131733.28055153787
1409,158452.95941086044
175,79176.76092580287
352,231531.13731378294
976,81297.93880682997
2134,214547.647949066
984,100774.67853178433
2396,303595.0251354147
1673,164963.67801105278
404,152403.0060224631
607,171645.98590022698
814,168662.0258913939
868,209729.07984126057
2271,206425.21213314566
1633,223745.36050984426
337,196732.38578280248
2765,187734.6181631689
1746,233660.8998070266
368,315145.3047416934
2806,214236.28771121777
1662,187920.0409449651
1234,219547.13069167593
1373,127505.55523740128
1672,101879.75649099844
1939,105391.28590566432
